,iter,score onehot,optimization
1084,17,-2.0000877,max
1085,17,-1.9353794,max
1086,17,-0.724734,max
1087,17,-1.1143227,max
1088,18,-1.6790628,max
1089,18,-1.5112916,max
1090,18,-2.1343384,max
1091,18,-1.8352741,max
1092,18,-0.48590562,max
1093,18,-0.976161,max
1094,18,-2.778611,max
1095,18,-0.726899,max
1096,18,0.15280432,max
1097,18,-3.1992357,max
1098,18,-1.9702682,max
1099,18,0.7006262,max
1100,18,-1.7440104,max
1101,18,-0.93530184,max
1102,18,-1.3083818,max
1103,18,-2.3793745,max
1104,18,-2.7703547,max
1105,18,-2.1015139,max
1106,18,0.3550433,max
1107,18,-0.5783684,max
1108,18,-1.6207916,max
1109,18,-2.6477053,max
1110,18,0.8260486,max
1111,18,-0.4906887,max
1112,18,-2.8946419,max
1113,18,-2.344614,max
1114,18,-1.2992733,max
1115,18,-2.1134913,max
1116,18,0.45362753,max
1117,18,-1.4306542,max
1118,18,-1.4796996,max
1119,18,-1.6823665,max
1120,18,-0.5111763,max
1121,18,-0.72834,max
1122,18,-1.3442668,max
1123,18,-2.0215483,max
1124,18,-0.4923336,max
1125,18,1.0758191,max
1126,18,-2.9251592,max
1127,18,0.7526189,max
1128,18,-2.4744081,max
1129,18,-2.6574283,max
1130,18,0.8091812,max
1131,18,-0.27780128,max
1132,18,-1.499423,max
1133,18,1.1462364,max
1134,18,-1.235425,max
1135,18,-1.2031455,max
1136,18,-0.9879048,max
1137,18,-1.8524097,max
1138,18,0.13169816,max
1139,18,-1.2312871,max
1140,18,-1.9833956,max
1141,18,-0.86302817,max
1142,18,-0.9916003,max
1143,18,-0.81654525,max
1144,18,-0.30121943,max
1145,18,0.1877003,max
1146,18,-0.36703706,max
1147,18,-1.8972455,max
1148,18,-1.9916766,max
1149,18,-1.9353794,max
1150,18,-0.724734,max
1151,18,-1.1206372,max
1152,19,-1.6100681,max
1153,19,-1.5112916,max
1154,19,-2.028612,max
1155,19,-1.8643768,max
1156,19,-0.51894706,max
1157,19,-0.976161,max
1158,19,-2.778611,max
1159,19,-0.81247234,max
1160,19,0.08595583,max
1161,19,-3.1727798,max
1162,19,-1.9696063,max
1163,19,0.7178868,max
1164,19,-1.3916512,max
1165,19,-0.9443285,max
1166,19,-1.2755547,max
1167,19,-2.2727633,max
1168,19,-2.7349193,max
1169,19,-1.9359974,max
1170,19,0.3200763,max
1171,19,-0.44808406,max
1172,19,-1.6697732,max
1173,19,-2.6288552,max
1174,19,0.9169116,max
1175,19,-0.4819552,max
1176,19,-2.8654542,max
1177,19,-2.2611465,max
1178,19,-1.1848178,max
1179,19,-2.0093524,max
1180,19,0.5075994,max
1181,19,-1.3469076,max
1182,19,-1.4468791,max
1183,19,-1.3398283,max
1184,19,-0.5111763,max
1185,19,-0.7251567,max
1186,19,-1.2164536,max
1187,19,-1.8087823,max
1188,19,-0.37594014,max
1189,19,0.9354825,max
1190,19,-2.8109505,max
1191,19,0.6041211,max
1192,19,-2.4346004,max
1193,19,-2.3826492,max
1194,19,0.85913444,max
1195,19,-0.34790924,max
1196,19,-1.361969,max
1197,19,1.0331031,max
1198,19,-1.1754677,max
1199,19,-1.179174,max
1200,19,-0.9704255,max
1201,19,-2.083918,max
1202,19,0.051413924,max
1203,19,-0.98238486,max
1204,19,-1.9499207,max
1205,19,-0.87264186,max
1206,19,-1.017914,max
1207,19,-0.87349975,max
1208,19,-0.36011368,max
1209,19,0.21352786,max
1210,19,-0.41142327,max
1211,19,-1.7819694,max
1212,19,-1.9813731,max
1213,19,-2.0444944,max
1214,19,-0.724734,max
1215,19,-1.1746521,max
1216,20,-1.6100681,max
1217,20,-1.4595579,max
1218,20,-2.028612,max
1219,20,-1.8248909,max
1220,20,-0.5410583,max
1221,20,-0.9687741,max
1222,20,-2.778611,max
1223,20,-0.78298295,max
1224,20,0.08595583,max
1225,20,-3.0778766,max
1226,20,-1.9940056,max
1227,20,0.79421353,max
1228,20,-1.4146559,max
1229,20,-0.9443285,max
1230,20,-1.2755547,max
1231,20,-2.2727633,max
1232,20,-2.7651408,max
1233,20,-1.9588246,max
1234,20,0.34388787,max
1235,20,-0.44808406,max
1236,20,-1.6698887,max
1237,20,-2.491713,max
1238,20,0.8295829,max
1239,20,-0.41829795,max
1240,20,-2.8157644,max
1241,20,-2.3023372,max
1242,20,-1.2009366,max
1243,20,-2.0194645,max
1244,20,0.5150985,max
1245,20,-1.0679584,max
1246,20,-1.1286185,max
1247,20,-1.1429547,max
1248,20,-0.61294913,max
1249,20,-0.7664597,max
1250,20,-1.2346902,max
1251,20,-1.7962538,max
1252,20,-0.33266068,max
1253,20,1.0427731,max
1254,20,-2.5777044,max
1255,20,0.59607047,max
1256,20,-2.4346004,max
1257,20,-2.3826492,max
1258,20,0.8646029,max
1259,20,-0.3626437,max
1260,20,-1.3193971,max
1261,20,1.178799,max
1262,20,-1.3157839,max
1263,20,-0.71560645,max
1264,20,-0.9365666,max
1265,20,-2.0973582,max
1266,20,0.045280516,max
1267,20,-1.0621892,max
1268,20,-1.9499207,max
1269,20,-0.8212891,max
1270,20,-0.93426424,max
1271,20,-0.87349975,max
1272,20,-0.35397786,max
1273,20,0.15607813,max
1274,20,-0.402655,max
1275,20,-1.7448885,max
1276,20,-2.2708209,max
1277,20,-2.225081,max
1278,20,-0.60458195,max
1279,20,-1.0506523,max
1280,21,-1.6100681,max
1281,21,-0.6715459,max
1282,21,-2.048007,max
1283,21,-1.8248909,max
1284,21,-0.6287181,max
1285,21,-0.9687741,max
1286,21,-2.7846413,max
1287,21,-0.9907358,max
1288,21,0.40502578,max
1289,21,-3.0778766,max
1290,21,-1.9640236,max
1291,21,0.7135296,max
1292,21,-1.4681572,max
1293,21,-0.9766967,max
1294,21,-1.0358138,max
1295,21,-2.2718277,max
1296,21,-2.7772226,max
1297,21,-1.9588246,max
1298,21,0.47867107,max
1299,21,-0.41816962,max
1300,21,-1.6698887,max
1301,21,-2.5251002,max
1302,21,0.9020957,max
1303,21,-0.19115037,max
1304,21,-2.7779188,max
1305,21,-2.3023372,max
1306,21,-1.2481546,max
1307,21,-1.9993733,max
1308,21,0.3823923,max
1309,21,-1.1686254,max
1310,21,-0.9125413,max
1311,21,-1.002325,max
1312,21,-0.50579107,max
1313,21,-0.8185932,max
1314,21,-1.2035346,max
1315,21,-1.7962538,max
1316,21,0.35805887,max
1317,21,0.9924892,max
1318,21,-2.3036423,max
1319,21,0.73760486,max
1320,21,-2.4134018,max
1321,21,-1.979109,max
1322,21,0.8646029,max
1323,21,-0.3417518,max
1324,21,-1.3193971,max
1325,21,1.2122302,max
1326,21,-1.6667498,max
1327,21,-0.71560645,max
1328,21,-0.89560384,max
1329,21,-2.056652,max
1330,21,0.4283883,max
1331,21,-1.0621892,max
1332,21,-1.9167598,max
1333,21,-0.8212891,max
1334,21,-0.8874298,max
1335,21,-0.920629,max
1336,21,-0.5114885,max
1337,21,0.21352786,max
1338,21,-0.3440545,max
1339,21,-1.490582,max
1340,21,-2.0000877,max
1341,21,-1.9229959,max
1342,21,-0.5297416,max
1343,21,-1.1585505,max
1344,22,-1.684746,max
1345,22,-0.76433825,max
1346,22,-1.9026986,max
1347,22,-1.7897409,max
1348,22,-0.60680634,max
1349,22,-0.9443818,max
1350,22,-2.8196452,max
1351,22,-0.76405674,max
1352,22,0.47746408,max
1353,22,-3.0778766,max
1354,22,-1.996095,max
1355,22,0.7655487,max
1356,22,-1.4462606,max
1357,22,-0.9766967,max
1358,22,-1.1288359,max
1359,22,-2.2874584,max
1360,22,-2.7872832,max
1361,22,-1.9140218,max
1362,22,0.4636525,max
1363,22,-0.41816962,max
1364,22,-1.6895043,max
1365,22,-2.5251002,max
1366,22,0.9020957,max
1367,22,-0.20648754,max
1368,22,-2.7840593,max
1369,22,-2.3043199,max
1370,22,-1.1526046,max
1371,22,-2.0421665,max
1372,22,0.5150985,max
1373,22,-0.9601474,max
1374,22,-0.9125413,max
1375,22,-0.82842535,max
1376,22,-0.5652904,max
1377,22,-1.1419612,max
1378,22,-1.2035346,max
1379,22,-1.8156071,max
1380,22,0.3394695,max
1381,22,0.9924892,max
1382,22,-2.35584,max
1383,22,0.54705775,max
1384,22,-2.2719784,max
1385,22,-1.9023976,max
1386,22,0.8646029,max
1387,22,-0.32730895,max
1388,22,-1.2611408,max
1389,22,1.2122302,max
1390,22,-1.2512424,max
1391,22,-0.76255274,max
1392,22,-0.89560384,max
1393,22,-2.0046692,max
1394,22,0.53033936,max
1395,22,-1.0801622,max
1396,22,-1.9167598,max
1397,22,-0.8329987,max
1398,22,-0.92589474,max
1399,22,-0.9069466,max
1400,22,-0.5114885,max
1401,22,0.18101427,max
1402,22,-0.37683067,max
1403,22,-1.4174598,max
1404,22,-2.0395381,max
1405,22,-1.906841,max
1406,22,-0.52068037,max
1407,22,-1.1993041,max
1408,23,-1.6873351,max
1409,23,-0.81874806,max
1410,23,-1.9026986,max
1411,23,-1.7504973,max
1412,23,-0.5760008,max
1413,23,-1.0444283,max
1414,23,-2.8196452,max
1415,23,-0.7712431,max
1416,23,0.28951162,max
1417,23,-3.0778766,max
1418,23,-1.9640236,max
1419,23,0.7412592,max
1420,23,-1.4683185,max
1421,23,-0.96341306,max
1422,23,-1.036921,max
1423,23,-2.2874584,max
1424,23,-2.5801191,max
1425,23,-1.8901719,max
1426,23,0.48199034,max
1427,23,-0.41816962,max
1428,23,-1.6709224,max
1429,23,-2.5455775,max
1430,23,0.94341123,max
1431,23,-0.123663545,max
1432,23,-2.7757962,max
1433,23,-2.3486824,max
1434,23,-0.8221984,max
1435,23,-2.0355487,max
1436,23,0.43727154,max
1437,23,-0.8837948,max
1438,23,-0.7501962,max
1439,23,-1.3663197,max
1440,23,-0.5196985,max
1441,23,-1.0852085,max
1442,23,-1.2475126,max
1443,23,-1.8156071,max
1444,23,0.3786558,max
1445,23,1.0729178,max
1446,23,-2.2464921,max
1447,23,0.54705775,max
1448,23,-2.2184918,max
1449,23,-1.9023976,max
1450,23,0.8646029,max
1451,23,-0.35002154,max
1452,23,-1.2132927,max
1453,23,1.2122302,max
1454,23,-1.2512424,max
1455,23,-0.76255274,max
1456,23,-0.89560384,max
1457,23,-1.9515963,max
1458,23,0.60742956,max
1459,23,-1.0801622,max
1460,23,-1.9167598,max
1461,23,-0.8329987,max
1462,23,-0.94175124,max
1463,23,-0.97359633,max
1464,23,-0.5114885,max
1465,23,0.15800023,max
1466,23,-0.3733949,max
1467,23,-1.3814349,max
1468,23,-1.9710597,max
1469,23,-1.906841,max
1470,23,-0.52068037,max
1471,23,-1.2044102,max
1472,24,-1.6786267,max
1473,24,-0.87086976,max
1474,24,-1.99437,max
1475,24,-1.6226684,max
1476,24,-0.60680634,max
1477,24,-1.0546958,max
1478,24,-2.7616053,max
1479,24,-0.76405674,max
1480,24,0.28951162,max
1481,24,-3.0778766,max
1482,24,-1.962752,max
1483,24,0.754426,max
1484,24,-1.6815484,max
1485,24,-0.97493297,max
1486,24,-0.97950214,max
1487,24,-2.2874584,max
1488,24,-2.5896184,max
1489,24,-1.8901719,max
1490,24,0.47689593,max
1491,24,-0.4092611,max
1492,24,-1.6310273,max
1493,24,-2.2863638,max
1494,24,0.94341123,max
1495,24,-0.13882151,max
1496,24,-2.757188,max
1497,24,-2.330941,max
1498,24,-0.78596663,max
1499,24,-2.0555563,max
1500,24,0.5864126,max
1501,24,-1.0131022,max
1502,24,-0.7050699,max
1503,24,-1.1995944,max
1504,24,-0.5111763,max
1505,24,-1.0852085,max
1506,24,-0.550307,max
1507,24,-1.6608868,max
1508,24,0.8066472,max
1509,24,1.1090353,max
1510,24,-2.1641326,max
1511,24,0.5321684,max
1512,24,-2.2078223,max
1513,24,-1.9023976,max
1514,24,0.85960865,max
1515,24,-0.32730895,max
1516,24,-1.2687256,max
1517,24,1.1987897,max
1518,24,-1.3531343,max
1519,24,-0.76255274,max
1520,24,-0.6783895,max
1521,24,-2.0268526,max
1522,24,0.6026369,max
1523,24,-1.0801622,max
1524,24,-1.9816631,max
1525,24,-0.88893723,max
1526,24,-0.93002236,max
1527,24,-0.82384455,max
1528,24,-0.37487304,max
1529,24,0.16745421,max
1530,24,-0.37925172,max
1531,24,-1.16341,max
1532,24,-1.899619,max
1533,24,-1.9432698,max
1534,24,-0.47583997,max
1535,24,-1.2028422,max
1536,25,-1.6552263,max
1537,25,-0.90408325,max
1538,25,-1.9357841,max
1539,25,-1.6226684,max
1540,25,-0.5610177,max
1541,25,-0.95537776,max
1542,25,-2.7680926,max
1543,25,-0.6522192,max
1544,25,0.28099054,max
1545,25,-3.0778766,max
1546,25,-1.7693939,max
1547,25,0.70177144,max
1548,25,-1.4683185,max
1549,25,-0.97493297,max
1550,25,-0.9101956,max
1551,25,-2.2360435,max
1552,25,-2.6551359,max
1553,25,-1.9451811,max
1554,25,0.46861446,max
1555,25,-0.4092611,max
1556,25,-1.6951265,max
1557,25,-2.2380676,max
1558,25,0.93014526,max
1559,25,-0.16796695,max
1560,25,-2.757188,max
1561,25,-0.8287637,max
1562,25,-0.78596663,max
1563,25,-2.0355487,max
1564,25,0.5150985,max
1565,25,-0.8837948,max
1566,25,-0.68288547,max
1567,25,-1.1995944,max
1568,25,-0.55676925,max
1569,25,-1.0852085,max
1570,25,-0.5499599,max
1571,25,-1.6594204,max
1572,25,0.60075295,max
1573,25,1.021176,max
1574,25,-2.1766977,max
1575,25,0.63075465,max
1576,25,-2.1944265,max
1577,25,-1.9023976,max
1578,25,0.85960865,max
1579,25,-0.19786598,max
1580,25,-1.2141399,max
1581,25,1.1987897,max
1582,25,-1.4376276,max
1583,25,-0.76255274,max
1584,25,-0.68607336,max
1585,25,-2.019071,max
1586,25,0.52541673,max
1587,25,-1.0801622,max
1588,25,-1.9816631,max
1589,25,-0.8329987,max
1590,25,-0.668787,max
1591,25,-0.82384455,max
1592,25,-0.37487304,max
1593,25,0.16745421,max
1594,25,-0.47037894,max
1595,25,-1.3304292,max
1596,25,-1.8954558,max
1597,25,-1.906841,max
1598,25,-0.49082476,max
1599,25,-1.1993041,max
1600,26,-1.5986089,max
1601,26,-0.90408325,max
1602,26,-1.9137856,max
1603,26,-1.5437337,max
1604,26,-0.6179386,max
1605,26,-0.91628444,max
1606,26,-2.7812676,max
1607,26,-0.77880394,max
1608,26,0.36501807,max
1609,26,-3.0037732,max
1610,26,-1.7575343,max
1611,26,0.7456039,max
1612,26,-1.2731164,max
1613,26,-0.97493297,max
1614,26,-0.96064484,max
1615,26,-2.2360435,max
1616,26,-2.642897,max
1617,26,-1.8901719,max
1618,26,0.48199034,max
1619,26,-0.4092611,max
1620,26,-1.6432729,max
1621,26,-2.517654,max
1622,26,0.8899125,max
1623,26,0.011868596,max
1624,26,-2.757188,max
1625,26,-0.8252479,max
1626,26,-0.78596663,max
1627,26,-2.0355487,max
1628,26,0.43727154,max
1629,26,-0.8191118,max
1630,26,-0.56132966,max
1631,26,-1.1995944,max
1632,26,-0.5111763,max
1633,26,-0.6205054,max
1634,26,-0.5499599,max
1635,26,-1.6594204,max
1636,26,0.76792395,max
1637,26,1.1090353,max
1638,26,-2.112188,max
1639,26,0.33322984,max
1640,26,-2.1944265,max
1641,26,-1.7870725,max
1642,26,0.85486245,max
1643,26,-0.22629766,max
1644,26,-1.2141399,max
1645,26,1.1574525,max
1646,26,-1.2885463,max
1647,26,-0.7689666,max
1648,26,-0.65698266,max
1649,26,-1.9105825,max
1650,26,0.5987555,max
1651,26,-1.1685524,max
1652,26,-2.1631076,max
1653,26,-0.76040643,max
1654,26,-0.23073772,max
1655,26,-0.7272444,max
1656,26,-0.37487304,max
1657,26,0.16745421,max
1658,26,-0.47037894,max
1659,26,-1.2127359,max
1660,26,-1.8124887,max
1661,26,-1.906841,max
1662,26,-0.45034468,max
1663,26,-0.90605,max
1664,27,-1.4590796,max
1665,27,-0.7035727,max
1666,27,0.01825738,max
1667,27,-1.4049051,max
1668,27,-0.557234,max
1669,27,-0.81114906,max
1670,27,-2.7539356,max
1671,27,-0.7572442,max
1672,27,0.36501807,max
1673,27,-3.0037732,max
1674,27,-1.7772249,max
1675,27,0.71042776,max
1676,27,-1.232652,max
1677,27,-0.96341306,max
1678,27,-0.9059495,max
1679,27,-2.2360435,max
1680,27,-2.491915,max
1681,27,-1.8702106,max
1682,27,0.478114,max
1683,27,-0.34169966,max
1684,27,-1.6330287,max
1685,27,-2.5774057,max
1686,27,0.9579518,max
1687,27,0.33721387,max
1688,27,-2.7527115,max
1689,27,-0.8627441,max
1690,27,-0.7314249,max
1691,27,-2.0355487,max
1692,27,0.43727154,max
1693,27,-0.79855305,max
1694,27,-0.5676834,max
1695,27,-1.2352228,max
1696,27,-0.5111763,max
1697,27,-0.43548536,max
1698,27,-0.5499599,max
1699,27,-1.6594204,max
1700,27,0.8741754,max
1701,27,1.0901176,max
1702,27,-2.017436,max
1703,27,0.36535364,max
1704,27,-2.2220755,max
1705,27,-1.7870725,max
1706,27,0.85913444,max
1707,27,-0.22629766,max
1708,27,-1.2141399,max
1709,27,1.2491946,max
1710,27,-1.450915,max
1711,27,-0.8101215,max
1712,27,-0.65698266,max
1713,27,-1.9405612,max
1714,27,0.5987555,max
1715,27,-1.184527,max
1716,27,-2.019103,max
1717,27,-0.825649,max
1718,27,-0.08347711,max
1719,27,-0.79859895,max
1720,27,-0.37487304,max
1721,27,0.17258918,max
1722,27,-0.47037894,max
1723,27,-1.1888767,max
1724,27,-1.8238716,max
1725,27,-1.9723005,max
1726,27,-0.47159365,max
1727,27,-1.0322025,max
1728,28,-1.582587,max
1729,28,-0.6897855,max
1730,28,0.01825738,max
1731,28,-1.415494,max
1732,28,-0.5550765,max
1733,28,-0.81114906,max
1734,28,-2.7642834,max
1735,28,-0.61181605,max
1736,28,0.43068445,max
1737,28,-3.116066,max
1738,28,-1.684853,max
1739,28,0.764117,max
1740,28,-1.2191535,max
1741,28,-0.7838874,max
1742,28,-0.6917197,max
1743,28,-2.2360435,max
1744,28,-2.4403715,max
1745,28,-1.8702106,max
1746,28,0.51240486,max
1747,28,-0.39971372,max
1748,28,-1.6330287,max
1749,28,-2.4464037,max
1750,28,0.9516423,max
1751,28,0.42967844,max
1752,28,-2.757188,max
1753,28,-0.9664031,max
1754,28,-0.6205543,max
1755,28,-1.9048836,max
1756,28,0.40293574,max
1757,28,-0.8191118,max
1758,28,-0.5352426,max
1759,28,-1.2616888,max
1760,28,-0.5111763,max
1761,28,-0.41279903,max
1762,28,-0.71089697,max
1763,28,-1.9764934,max
1764,28,0.9896089,max
1765,28,1.0901176,max
1766,28,-1.8916234,max
1767,28,0.63075465,max
1768,28,-2.1473618,max
1769,28,-1.7870725,max
1770,28,0.9025065,max
1771,28,-0.018945336,max
1772,28,-1.2490376,max
1773,28,1.208624,max
1774,28,-1.4376276,max
1775,28,-0.7689666,max
1776,28,-0.6580452,max
1777,28,-1.9578964,max
1778,28,0.5987555,max
1779,28,-1.184527,max
1780,28,-2.019103,max
1781,28,0.35766667,max
1782,28,-0.4302724,max
1783,28,-0.6907823,max
1784,28,-0.37487304,max
1785,28,0.14300391,max
1786,28,-0.48223925,max
1787,28,-1.1312976,max
1788,28,-1.8580455,max
1789,28,-1.956961,max
1790,28,-0.3931566,max
1791,28,-0.94359845,max
1792,29,-1.6833731,max
1793,29,0.2940569,max
1794,29,0.01825738,max
1795,29,-1.4363607,max
1796,29,-0.545707,max
1797,29,-0.81114906,max
1798,29,-2.7472177,max
1799,29,-0.61181605,max
1800,29,0.43068445,max
1801,29,-3.0037732,max
1802,29,-1.5560477,max
1803,29,0.8066578,max
1804,29,-1.1436334,max
1805,29,-0.7838874,max
1806,29,-0.7363297,max
1807,29,-2.2360435,max
1808,29,-2.4392872,max
1809,29,-1.8702106,max
1810,29,0.50743866,max
1811,29,-0.04802242,max
1812,29,-1.6330287,max
1813,29,-2.232111,max
1814,29,0.9683471,max
1815,29,0.42967844,max
1816,29,-2.757188,max
1817,29,-0.9009545,max
1818,29,-0.6205543,max
1819,29,-1.9048836,max
1820,29,0.4407196,max
1821,29,-0.72301257,max
1822,29,-0.5861369,max
1823,29,-1.3377403,max
1824,29,-0.5111763,max
1825,29,-0.3893209,max
1826,29,-0.5499599,max
1827,29,-1.5301872,max
1828,29,0.97915065,max
1829,29,1.1842147,max
1830,29,-1.8443552,max
1831,29,0.54385066,max
1832,29,-2.1328402,max
1833,29,-1.7870725,max
1834,29,0.84726834,max
1835,29,0.11371037,max
1836,29,-1.2141399,max
1837,29,1.1646045,max
1838,29,-1.4376276,max
1839,29,-0.7689666,max
1840,29,-0.68016195,max
1841,29,-1.9387126,max
1842,29,0.5987555,max
1843,29,-1.1705991,max
1844,29,-1.9576187,max
1845,29,0.35766667,max
1846,29,-0.35542643,max
1847,29,-0.5885192,max
1848,29,-0.4196363,max
1849,29,0.14300391,max
1850,29,-0.40321323,max
1851,29,-1.1312976,max
1852,29,-1.8179946,max
1853,29,-2.1319451,max
1854,29,-0.43787882,max
1855,29,-1.0331917,max
1856,30,-1.5906143,max
1857,30,0.2940569,max
1858,30,0.10815027,max
1859,30,-1.3796912,max
1860,30,-0.52308005,max
1861,30,-0.81114906,max
1862,30,-2.7640216,max
1863,30,-0.61181605,max
1864,30,0.45800543,max
1865,30,-3.0128937,max
1866,30,-1.3700726,max
1867,30,0.9253566,max
1868,30,-1.1127039,max
1869,30,-0.7838874,max
1870,30,-0.6917197,max
1871,30,-2.2360435,max
1872,30,-2.4295814,max
1873,30,-1.8702106,max
1874,30,0.5879544,max
1875,30,-0.04802242,max
1876,30,-1.6330287,max
1877,30,-2.249022,max
1878,30,0.9683471,max
1879,30,0.42248374,max
1880,30,-2.757188,max
1881,30,-0.621398,max
1882,30,-0.61924595,max
1883,30,-2.045743,max
1884,30,0.45650494,max
1885,30,-0.84272635,max
1886,30,-0.1518536,max
1887,30,-1.3377403,max
1888,30,-0.5111763,max
1889,30,-0.3893209,max
1890,30,-0.5159595,max
1891,30,-1.7234248,max
1892,30,1.0315357,max
1893,30,1.1531134,max
1894,30,-1.8443552,max
1895,30,0.6652368,max
1896,30,-2.1328402,max
1897,30,-1.7459153,max
1898,30,0.84726834,max
1899,30,0.33531755,max
1900,30,-1.2141399,max
1901,30,1.2903508,max
1902,30,-1.5818218,max
1903,30,-0.7689666,max
1904,30,-0.65698266,max
1905,30,-1.9438648,max
1906,30,0.5987555,max
1907,30,-1.1531268,max
1908,30,-1.9576187,max
1909,30,0.4009664,max
1910,30,-0.38030076,max
1911,30,-0.51853377,max
1912,30,0.09660551,max
1913,30,0.18256876,max
1914,30,-0.45600107,max
1915,30,-0.9937866,max
1916,30,-1.8343923,max
1917,30,-1.9665304,max
1918,30,-0.3405642,max
1919,30,-0.9525564,max
1920,31,-1.6589152,max
1921,31,0.34460735,max
1922,31,0.10815027,max
1923,31,-1.3009876,max
1924,31,-0.5550765,max
1925,31,-0.53348076,max
1926,31,-2.7809405,max
1927,31,-0.5921577,max
1928,31,0.46974546,max
1929,31,-3.0128937,max
1930,31,-1.3291991,max
1931,31,0.90094924,max
1932,31,-1.1022842,max
1933,31,-0.7838874,max
1934,31,-0.64320076,max
1935,31,-2.2360435,max
1936,31,-2.5169342,max
1937,31,-1.8702106,max
1938,31,0.5879544,max
1939,31,-0.04802242,max
1940,31,-1.5185292,max
1941,31,-2.2935615,max
1942,31,0.9683471,max
1943,31,0.42248374,max
1944,31,-2.757188,max
1945,31,-0.6007172,max
1946,31,-0.4142821,max
1947,31,-2.045743,max
1948,31,0.6112703,max
1949,31,-0.66254497,max
1950,31,-0.011999965,max
1951,31,-1.3789757,max
1952,31,-0.5111763,max
1953,31,-0.3893209,max
1954,31,-0.48242545,max
1955,31,-1.4739882,max
1956,31,1.0315357,max
1957,31,1.2804624,max
1958,31,-1.9383641,max
1959,31,0.66217345,max
1960,31,-2.2305422,max
1961,31,-1.7459153,max
1962,31,0.87457716,max
1963,31,0.27403146,max
1964,31,-1.2598861,max
1965,31,1.2505754,max
1966,31,-1.4053985,max
1967,31,-0.7689666,max
1968,31,-0.6812237,max
1969,31,-1.8618444,max
1970,31,0.5987555,max
1971,31,-1.1531268,max
1972,31,-1.9576187,max
1973,31,0.4009664,max
1974,31,-0.40870553,max
1975,31,-0.51853377,max
1976,31,-0.009991348,max
1977,31,0.18256876,max
1978,31,-0.45600107,max
1979,31,-0.91048604,max
1980,31,-1.7874175,max
1981,31,-1.7340622,max
1982,31,-0.3931566,max
1983,31,-0.92537826,max
1984,32,-1.02296,max
1985,32,0.46839046,max
1986,32,0.28883708,max
1987,32,-1.324556,max
1988,32,-0.6031017,max
1989,32,-0.53348076,max
1990,32,-2.7276754,max
1991,32,-0.49719492,max
1992,32,0.459997,max
1993,32,-3.0128937,max
1994,32,-1.3291991,max
1995,32,0.95998096,max
1996,32,-1.0913427,max
1997,32,-0.74306524,max
1998,32,-0.46332318,max
1999,32,-2.2411559,max
2000,32,-2.5169342,max
2001,32,-1.8702106,max
2002,32,0.5879544,max
2003,32,0.021098763,max
2004,32,-1.5228171,max
2005,32,-2.3353546,max
2006,32,0.9683471,max
2007,32,0.5978009,max
2008,32,-2.7541878,max
2009,32,-0.55793166,max
2010,32,-0.38159832,max
2011,32,-2.0694299,max
2012,32,0.6112703,max
2013,32,-0.56197,max
2014,32,0.157922,max
2015,32,-1.351767,max
2016,32,-0.5630822,max
2017,32,-0.3893209,max
2018,32,-0.48174554,max
2019,32,-1.5431828,max
2020,32,1.0315357,max
2021,32,1.2665498,max
2022,32,-1.8508227,max
2023,32,0.5950149,max
2024,32,-2.1328402,max
2025,32,-1.7205245,max
2026,32,0.88512933,max
2027,32,0.33531755,max
2028,32,-1.2257371,max
2029,32,1.2903508,max
2030,32,-1.4376276,max
2031,32,-0.7689666,max
2032,32,-0.77744853,max
2033,32,-1.9255146,max
